,location_id,partner_id,product_id,year,export_value,import_value
0,142,7,103,2018,7407.0,0.0
1,142,15,103,2018,0.0,678643.0
2,142,18,103,2018,0.0,2350532.0
3,142,23,103,2018,0.0,1334631.0
4,142,24,103,2018,0.0,764.0
5,142,32,103,2018,0.0,38075.0
6,142,41,103,2018,0.0,2000.0
7,142,43,103,2018,0.0,6577.0
8,142,58,103,2018,0.0,114232.0
9,142,61,103,2018,0.0,6709463.0
10,142,64,103,2018,1341.0,2542828.0
11,142,65,103,2018,0.0,3903.0
12,142,71,103,2018,16092.0,2655102.0
13,142,74,103,2018,0.0,314964.0
14,142,77,103,2018,0.0,6138512.0
15,142,81,103,2018,471341.0,3916325.0
16,142,90,103,2018,1463.0,1139264.0
17,142,102,103,2018,2113.0,40755.0
18,142,106,103,2018,0.0,5154805.0
19,142,111,103,2018,368719.0,27631688.0
20,142,113,103,2018,75305.0,0.0
21,142,114,103,2018,1659.0,0.0
22,142,118,103,2018,319108.0,0.0
23,142,130,103,2018,0.0,63729.0
24,142,162,103,2018,9480.0,4825999.0
25,142,169,103,2018,2133.0,0.0
26,142,177,103,2018,0.0,746772.0
27,142,179,103,2018,0.0,16112.0
28,142,206,103,2018,0.0,4244.0
29,142,207,103,2018,0.0,84912.0
30,142,208,103,2018,0.0,116751.0
31,142,224,103,2018,0.0,207163.0
32,142,231,103,2018,0.0,5616.0
33,142,250,103,2018,5320.0,0.0
34,142,59,103,2018,0.0,66853.0
35,142,131,103,2018,0.0,234.0
36,142,2,103,2018,1784401.0,0.0
37,142,183,103,2018,55668.0,0.0
38,142,228,103,2018,0.0,17337.0
39,142,14,103,2018,0.0,531812.0
40,142,159,103,2018,85312.0,0.0
41,142,72,103,2018,0.0,338166.0
42,142,132,103,2018,0.0,157977.0
43,142,248,103,2018,776838.0,0.0
44,142,126,103,2018,3052687.0,0.0
45,142,137,103,2018,39491.0,0.0
46,142,7,117,2018,58624.0,0.0
47,142,15,117,2018,0.0,86135.0
48,142,18,117,2018,67503.0,1105844.0
49,142,23,117,2018,0.0,22512.0
50,142,32,117,2018,0.0,6107.0
