,location_id,partner_id,product_id,year,export_value,import_value
0,57,32,103,2018,0.0,335107.0
1,57,61,103,2018,0.0,198776.0
2,57,77,103,2018,0.0,24173.0
3,57,81,103,2018,0.0,283400.0
4,57,99,103,2018,0.0,1647.0
5,57,104,103,2018,0.0,1821.0
6,57,106,103,2018,0.0,389246.0
7,57,111,103,2018,0.0,170379.0
8,57,112,103,2018,0.0,699598.0
9,57,173,103,2018,0.0,30681.0
10,57,174,103,2018,0.0,1168.0
11,57,231,103,2018,0.0,5691352.0
12,57,77,117,2018,0.0,7035.0
13,57,81,117,2018,0.0,248161.0
14,57,111,117,2018,0.0,31606.0
15,57,112,117,2018,0.0,2535.0
16,57,231,117,2018,0.0,473348.0
17,57,33,118,2018,0.0,16544.0
18,57,39,118,2018,0.0,57757.0
19,57,77,118,2018,0.0,11276.0
20,57,81,118,2018,2002.0,498351.0
21,57,96,118,2018,0.0,6721.0
22,57,99,118,2018,0.0,1072.0
23,57,104,118,2018,0.0,6619.0
24,57,111,118,2018,0.0,191472.0
25,57,112,118,2018,1273.0,967125.0
26,57,153,118,2018,0.0,89708.0
27,57,174,118,2018,0.0,69895.0
28,57,216,118,2018,0.0,3962.0
29,57,231,118,2018,0.0,8238734.0
30,57,25,118,2018,0.0,1689.0
31,57,15,119,2018,0.0,27534.0
32,57,39,119,2018,0.0,568600.0
33,57,64,119,2018,0.0,2011.0
34,57,77,119,2018,0.0,3319.0
35,57,81,119,2018,0.0,230285.0
36,57,99,119,2018,0.0,44550.0
37,57,104,119,2018,0.0,7055.0
38,57,111,119,2018,0.0,114686.0
39,57,112,119,2018,0.0,1217810.0
40,57,216,119,2018,0.0,38600.0
41,57,231,119,2018,0.0,3752227.0
42,57,246,119,2018,0.0,25869.0
43,57,33,137,2018,0.0,80710.0
44,57,39,137,2018,0.0,4301.0
45,57,41,137,2018,0.0,11932.0
46,57,43,137,2018,0.0,316907.0
47,57,52,137,2018,0.0,1626.0
48,57,61,137,2018,0.0,157710.0
49,57,65,137,2018,0.0,20010.0
50,57,71,137,2018,0.0,15051.0
51,57,77,137,2018,0.0,73195.0
52,57,81,137,2018,0.0,117607.0
53,57,104,137,2018,0.0,22598.0
54,57,112,137,2018,9248.0,66922.0
55,57,224,137,2018,0.0,13563.0
56,57,231,137,2018,55175.0,7033134.0
57,57,2,137,2018,3731.0,0.0
58,57,25,137,2018,37907.0,0.0
59,57,7,188,2018,0.0,38679.0
60,57,15,188,2018,0.0,5349.0
61,57,18,188,2018,0.0,55014.0
62,57,32,188,2018,14091.0,20002.0
63,57,33,188,2018,0.0,17852.0
64,57,39,188,2018,3809.0,596521.0
65,57,41,188,2018,2278.0,4635.0
66,57,43,188,2018,0.0,126817.0
67,57,52,188,2018,0.0,2960.0
68,57,61,188,2018,24756.0,507514.0
69,57,64,188,2018,0.0,17825.0
70,57,71,188,2018,1116.0,2128.0
71,57,74,188,2018,0.0,6749.0
72,57,77,188,2018,0.0,132398.0
73,57,81,188,2018,116937.0,218550.0
74,57,90,188,2018,0.0,308349.0
75,57,102,188,2018,0.0,1315.0
76,57,104,188,2018,0.0,1186800.0
77,57,106,188,2018,107406.0,4470.0
78,57,111,188,2018,12092.0,584497.0
79,57,112,188,2018,21307.0,59523.0
80,57,114,188,2018,0.0,29840.0
81,57,162,188,2018,41178.0,487883.0
82,57,163,188,2018,0.0,98818.0
83,57,174,188,2018,0.0,2395.0
84,57,206,188,2018,0.0,6571.0
85,57,208,188,2018,0.0,9342.0
86,57,216,188,2018,0.0,5972.0
87,57,231,188,2018,463452.0,17776555.0
88,57,246,188,2018,0.0,4232.0
89,57,249,188,2018,4365.0,15056.0
90,57,29,188,2018,338762.0,157009.0
91,57,59,188,2018,0.0,301894.0
92,57,2,188,2018,1990.0,0.0
93,57,25,188,2018,243931.0,0.0
94,57,14,188,2018,14344.0,0.0
95,57,226,188,2018,0.0,3809.0
96,57,32,196,2018,0.0,79129.0
97,57,39,196,2018,0.0,618983.0
98,57,43,196,2018,0.0,85694.0
99,57,49,196,2018,0.0,2001.0
100,57,61,196,2018,49426.0,86093.0
101,57,64,196,2018,72794.0,52975.0
102,57,71,196,2018,0.0,4058.0
103,57,77,196,2018,0.0,423829.0
104,57,81,196,2018,410573.0,331888.0
105,57,90,196,2018,0.0,29942.0
106,57,106,196,2018,0.0,4230.0
107,57,112,196,2018,29813.0,35857.0
108,57,114,196,2018,0.0,1930254.0
109,57,138,196,2018,101722.0,3193662.0
110,57,153,196,2018,0.0,21954.0
111,57,162,196,2018,0.0,457703.0
112,57,192,196,2018,2655672.0,104140144.0
113,57,208,196,2018,0.0,34835.0
114,57,224,196,2018,0.0,236292.0
115,57,231,196,2018,16981298.0,321016704.0
116,57,249,196,2018,0.0,18273.0
117,57,29,196,2018,3013.0,0.0
118,57,14,196,2018,0.0,25318.0
119,57,4,196,2018,0.0,159988.0
120,57,136,196,2018,0.0,121485.0
121,57,32,116,2018,0.0,2013.0
122,57,39,116,2018,0.0,51038.0
123,57,81,116,2018,0.0,61163.0
124,57,96,116,2018,0.0,134171.0
125,57,112,116,2018,0.0,185567.0
126,57,177,116,2018,0.0,39504.0
127,57,231,116,2018,0.0,1300174.0
128,57,33,120,2018,0.0,6005.0
129,57,39,120,2018,0.0,27522.0
130,57,77,120,2018,1728.0,106066.0
131,57,81,120,2018,0.0,282400.0
132,57,99,120,2018,0.0,3316.0
133,57,104,120,2018,0.0,5079.0
134,57,106,120,2018,876669.0,16519.0
135,57,111,120,2018,0.0,101248.0
136,57,112,120,2018,38574.0,651283.0
137,57,174,120,2018,0.0,31701.0
138,57,177,120,2018,0.0,8840.0
139,57,216,120,2018,0.0,56040.0
140,57,224,120,2018,0.0,1109.0
141,57,231,120,2018,0.0,4703421.0
142,57,25,120,2018,0.0,2564.0
143,57,33,148,2018,0.0,14227.0
144,57,39,148,2018,0.0,31400.0
145,57,41,148,2018,0.0,7667.0
146,57,61,148,2018,0.0,4199.0
147,57,77,148,2018,0.0,22359.0
148,57,81,148,2018,1005.0,912255.0
149,57,90,148,2018,0.0,3719.0
150,57,106,148,2018,6426.0,0.0
151,57,111,148,2018,0.0,3490.0
152,57,112,148,2018,7836.0,21216.0
153,57,162,148,2018,0.0,2777.0
154,57,166,148,2018,0.0,3257.0
155,57,173,148,2018,0.0,2681.0
156,57,231,148,2018,5223.0,2242674.0
157,57,2,148,2018,1108.0,0.0
158,57,25,148,2018,7917.0,0.0
159,57,226,148,2018,0.0,19366.0
160,57,15,183,2018,0.0,34389.0
161,57,32,183,2018,766454.0,17528.0
162,57,39,183,2018,444441.0,1174184.0
163,57,41,183,2018,0.0,49154.0
164,57,43,183,2018,0.0,1249091.0
165,57,52,183,2018,0.0,1822.0
166,57,61,183,2018,0.0,2821018.0
167,57,64,183,2018,0.0,227168.0
168,57,65,183,2018,0.0,7211.0
169,57,77,183,2018,4374.0,784604.0
170,57,81,183,2018,47767.0,422537.0
171,57,90,183,2018,0.0,125468.0
172,57,96,183,2018,0.0,26282.0
173,57,99,183,2018,0.0,6927.0
174,57,102,183,2018,110729.0,0.0
175,57,104,183,2018,887933.0,0.0
176,57,111,183,2018,20144.0,218256.0
177,57,112,183,2018,108588.0,151764.0
178,57,114,183,2018,0.0,67926.0
179,57,121,183,2018,0.0,426945.0
180,57,138,183,2018,0.0,133846.0
181,57,153,183,2018,0.0,5899.0
182,57,162,183,2018,6885.0,219103.0
183,57,163,183,2018,0.0,218398.0
184,57,166,183,2018,0.0,6676.0
185,57,173,183,2018,0.0,1102.0
186,57,177,183,2018,0.0,54593.0
187,57,192,183,2018,3340.0,2641.0
188,57,206,183,2018,0.0,7276.0
189,57,208,183,2018,0.0,236349.0
190,57,216,183,2018,0.0,43754.0
191,57,224,183,2018,0.0,11416.0
192,57,231,183,2018,8263158.0,51766758.0
193,57,249,183,2018,2570.0,765331.0
194,57,2,183,2018,64716.0,0.0
195,57,25,183,2018,45478.0,0.0
196,57,14,183,2018,45444.0,8076.0
197,57,226,183,2018,0.0,169389.0
198,57,227,183,2018,180964.0,0.0
199,57,15,121,2018,0.0,268154.0
200,57,18,121,2018,0.0,142659.0
201,57,33,121,2018,0.0,136395.0
202,57,39,121,2018,0.0,34411.0
203,57,42,121,2018,0.0,304395.0
204,57,61,121,2018,111925.0,142234.0
205,57,64,121,2018,0.0,17402.0
206,57,65,121,2018,0.0,8618.0
207,57,71,121,2018,0.0,375858.0
208,57,77,121,2018,0.0,5748526.0
209,57,81,121,2018,5406.0,1501746.0
210,57,96,121,2018,0.0,89446.0
211,57,99,121,2018,0.0,3843.0
212,57,104,121,2018,0.0,1379.0
213,57,106,121,2018,0.0,8762.0
214,57,111,121,2018,0.0,2326066.0
215,57,112,121,2018,0.0,3099199.0
216,57,121,121,2018,0.0,24833.0
217,57,138,121,2018,0.0,320504.0
218,57,153,121,2018,0.0,12370.0
219,57,160,121,2018,0.0,18862.0
220,57,162,121,2018,0.0,2078670.0
221,57,166,121,2018,0.0,512497.0
222,57,208,121,2018,0.0,158721.0
223,57,224,121,2018,0.0,1266.0
224,57,231,121,2018,13868.0,15126711.0
225,57,246,121,2018,0.0,239852.0
226,57,29,121,2018,0.0,4205.0
227,57,14,121,2018,0.0,266608.0
228,57,77,127,2018,0.0,2242.0
229,57,81,127,2018,0.0,16054.0
230,57,112,127,2018,0.0,32509.0
231,57,224,127,2018,0.0,2998.0
232,57,231,127,2018,0.0,699541.0
233,57,2,127,2018,3872.0,0.0
234,57,25,127,2018,36821.0,0.0
235,57,32,128,2018,0.0,22952.0
236,57,39,128,2018,0.0,2633.0
237,57,43,128,2018,0.0,48487.0
238,57,81,128,2018,0.0,3345.0
239,57,231,128,2018,22478.0,427905.0
240,57,2,128,2018,1436881.0,0.0
241,57,15,182,2018,0.0,286812.0
242,57,18,182,2018,0.0,1803177.0
243,57,32,182,2018,7329.0,248431.0
244,57,33,182,2018,0.0,2677.0
245,57,39,182,2018,3711418.0,656707.0
246,57,41,182,2018,1764.0,287110.0
247,57,43,182,2018,0.0,4671191.0
248,57,52,182,2018,0.0,3594.0
249,57,61,182,2018,0.0,2454458.0
250,57,64,182,2018,0.0,6415.0
251,57,71,182,2018,5183.0,26973.0
252,57,74,182,2018,0.0,144914.0
253,57,77,182,2018,483522.0,557353.0
254,57,81,182,2018,206912.0,1231579.0
255,57,90,182,2018,4043.0,311326.0
256,57,96,182,2018,123777.0,0.0
257,57,102,182,2018,0.0,1185.0
258,57,104,182,2018,25270.0,36543.0
259,57,106,182,2018,0.0,64144.0
260,57,111,182,2018,51743.0,244020.0
261,57,112,182,2018,222290.0,22704.0
262,57,114,182,2018,0.0,1356130.0
263,57,121,182,2018,0.0,123083.0
264,57,162,182,2018,1279.0,148392.0
265,57,163,182,2018,0.0,5053844.0
266,57,166,182,2018,1548.0,0.0
267,57,174,182,2018,0.0,11255.0
268,57,177,182,2018,0.0,20363.0
269,57,190,182,2018,1097.0,0.0
270,57,192,182,2018,513902.0,0.0
271,57,208,182,2018,0.0,67130.0
272,57,216,182,2018,0.0,5358.0
273,57,224,182,2018,0.0,58715.0
274,57,231,182,2018,698500.0,60197015.0
275,57,246,182,2018,0.0,1620.0
276,57,249,182,2018,0.0,9252.0
277,57,59,182,2018,0.0,68360.0
278,57,2,182,2018,187319.0,0.0
279,57,25,182,2018,112970.0,87291.0
280,57,14,182,2018,9010.0,9527.0
281,57,159,182,2018,2564.0,0.0
282,57,7,192,2018,0.0,12316.0
283,57,15,192,2018,0.0,8457.0
284,57,32,192,2018,0.0,40264.0
285,57,39,192,2018,0.0,1348812.0
286,57,41,192,2018,0.0,10289.0
287,57,43,192,2018,0.0,420821.0
288,57,49,192,2018,0.0,228767.0
289,57,52,192,2018,0.0,47609.0
290,57,61,192,2018,110342.0,909859.0
291,57,65,192,2018,0.0,56747.0
292,57,71,192,2018,0.0,65535.0
293,57,74,192,2018,0.0,42661.0
294,57,77,192,2018,2447.0,558069.0
295,57,81,192,2018,23256.0,613546.0
296,57,90,192,2018,0.0,1110.0
297,57,103,192,2018,0.0,82760.0
298,57,104,192,2018,0.0,12225.0
299,57,111,192,2018,0.0,2052242.0
300,57,112,192,2018,384650.0,31958.0
301,57,114,192,2018,0.0,7691.0
302,57,160,192,2018,0.0,61805.0
303,57,162,192,2018,66091.0,45615.0
304,57,173,192,2018,0.0,28979.0
305,57,174,192,2018,0.0,17359.0
306,57,216,192,2018,0.0,21622.0
307,57,224,192,2018,0.0,56985.0
308,57,231,192,2018,106787.0,28016552.0
309,57,246,192,2018,0.0,1259.0
310,57,25,192,2018,0.0,1550.0
311,57,14,192,2018,750387.0,1530.0
312,57,226,192,2018,0.0,415991.0
313,57,227,192,2018,45393.0,0.0
314,57,18,106,2018,0.0,7295.0
315,57,61,106,2018,0.0,5352.0
316,57,81,106,2018,0.0,148871.0
317,57,104,106,2018,0.0,2490.0
318,57,111,106,2018,0.0,2283.0
319,57,112,106,2018,0.0,421773.0
320,57,231,106,2018,0.0,7112862.0
321,57,25,106,2018,4079.0,0.0
322,57,32,161,2018,0.0,2263.0
323,57,39,161,2018,4594.0,9167.0
324,57,41,161,2018,0.0,9580.0
325,57,43,161,2018,0.0,112764.0
326,57,49,161,2018,0.0,34857.0
327,57,61,161,2018,0.0,110044.0
328,57,71,161,2018,0.0,1012.0
329,57,77,161,2018,12004.0,28739.0
330,57,81,161,2018,39175.0,101030.0
331,57,90,161,2018,0.0,4303.0
332,57,102,161,2018,0.0,7571.0
333,57,104,161,2018,0.0,101202.0
334,57,111,161,2018,0.0,3750.0
335,57,112,161,2018,1107.0,67645.0
336,57,163,161,2018,0.0,3337.0
